window_id,file_id,group_id,domain,split,label_code,label_known,window_index,start_sample,end_sample_exclusive,start_seconds,end_seconds,window_mean_before_center,suspected_clipping_points_original,filter_boundary_flag,file_equal_weight,ac_rms,mean_abs,peak_to_peak,crest_factor,kurtosis_pearson,skewness
source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0002,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,train,1,True,2,24000,36000,2,3,0.00017576786302394955,0,False,0.125,0.09401906875594603,0.07578276594006486,0.6939959281437125,3.78315146746906,2.8206980461420317,0.012431682906144886
source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0003,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,train,1,True,3,36000,48000,3,4,-1.4904412425151485e-05,0,False,0.125,0.0921400147376436,0.07351412273922654,0.7773046706586826,4.358778825065247,3.07946914205746,-0.04336217444775567
source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0004,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,train,1,True,4,48000,60000,4,5,-6.153552020958332e-05,0,False,0.125,0.09621748574990625,0.07694208813582834,0.7571270658682635,4.157545340777396,2.9428363419993504,-0.009918232142142292
source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0005,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,train,1,True,5,60000,72000,5,6,-0.00023877635853293658,0,False,0.125,0.09247424508167945,0.07390211188691616,0.7175838323353294,4.086542565540583,2.923727858516943,0.007130694742264836
source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0006,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,train,1,True,6,72000,84000,6,7,-0.00016439935254491229,0,False,0.125,0.09340467598490372,0.07465234797144711,0.6572946107784432,3.6222738203133735,2.9301381035428435,-0.039796904495303764
source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat::w0007,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,source,train,1,True,7,84000,96000,7,8,0.00019713636601796173,0,False,0.125,0.09311107065509289,0.07484904572943114,0.7464901796407186,4.348300296508073,2.9096280863156365,0.025032933917754192
source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0000,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,validation,1,True,0,0,12000,0,1,-0.00025252032185628425,0,False,0.125,0.09692628303666394,0.07727405341443114,0.7168530538922155,3.7912446286743275,3.011061793338004,0.01623977317374125
source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0001,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,validation,1,True,1,12000,24000,1,2,-7.02866766463861e-07,0,False,0.125,0.09819964916464402,0.0782885896372006,0.7093422754491018,3.725395626918281,3.016270038991553,-0.0025297694489024854
source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0002,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,validation,1,True,2,24000,36000,2,3,0.0003383343488023985,0,False,0.125,0.09743706642627398,0.07777896316422156,0.7089768862275448,3.7336395648024925,2.9597817696845063,-0.028514237189563404
source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0003,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,validation,1,True,3,36000,48000,3,4,3.3176833832338593e-05,0,False,0.125,0.0998425096136208,0.07928820368162176,0.8696263473053892,4.748706739526226,3.094931761800455,0.01309142117339898
source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0004,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,validation,1,True,4,48000,60000,4,5,6.244518712575172e-05,0,False,0.125,0.09816940041769291,0.07821939099999999,0.7736101796407185,4.076250940474547,3.021296270148945,0.016343232940421237
source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0005,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,validation,1,True,5,60000,72000,5,6,-0.00011653463323352958,0,False,0.125,0.09587993308296987,0.07657235822790419,0.75258,4.059008047109757,2.9765597635767627,0.020296154235726917
source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0006,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,validation,1,True,6,72000,84000,6,7,-8.548669910179329e-05,0,False,0.125,0.09239076455693936,0.07347801786788921,0.7836380838323354,4.470634770712423,3.059587152586156,-0.006342566678419651
source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat::w0007,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,source,validation,1,True,7,84000,96000,7,8,2.1288151197608033e-05,0,False,0.125,0.09344011677764945,0.07475966771631737,0.7898497005988024,4.398108844617973,2.945366949272126,-0.0016600746688944217
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0000,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,train,1,True,0,0,12000,0,1,3.095574101796494e-05,0,False,0.125,0.09751151781066732,0.07674031119700599,1.1919808383233534,6.4902605981888835,3.972377776251554,-0.027190197242664704
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0001,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,train,1,True,1,12000,24000,1,2,0.0001571368188622763,0,False,0.125,0.09472536688224127,0.07513982316550898,0.7026434730538922,3.7813318794122295,3.0608108288701987,-0.031406325884353645
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0002,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,train,1,True,2,24000,36000,2,3,8.451232784431222e-05,0,False,0.125,0.10296492483356028,0.0798654529701497,1.11285377245509,5.985764660340619,3.909117970055116,0.02937889821067256
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0003,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,train,1,True,3,36000,48000,3,4,0.0001537637350299409,0,False,0.125,0.08924618208807503,0.07114055016529441,0.6923719760479041,3.9902450641911984,3.000702369891821,-0.001514206961486258
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0004,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,train,1,True,4,48000,60000,4,5,0.0002850095134730549,0,False,0.125,0.09273508155074313,0.07216598211421157,1.3303009580838323,7.202478050076885,5.528884793915817,0.036738594512412445
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0005,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,train,1,True,5,60000,72000,5,6,-0.00025256599550898124,0,False,0.125,0.09666048211549395,0.07517492271802395,1.2702553293413175,6.6360043292357345,4.6068667450336145,0.02967921860328173
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0006,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,train,1,True,6,72000,84000,6,7,-0.00021800964820359206,0,False,0.125,0.09099333847077869,0.07228960657720558,0.7844906586826348,4.3803578482767405,3.1254963043182307,-0.005753215457225276
source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat::w0007,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,source,train,1,True,7,84000,96000,7,8,-0.00024080249251496924,0,False,0.125,0.09341026543169384,0.07357499208778444,1.0090020359281437,5.419029709032859,3.4801622754884756,0.008900367077371518
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0000,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,train,1,True,0,0,12000,0,1,0.0008908424744261523,0,False,0.125,0.597274228361076,0.2985608043581836,11.490661077844312,10.142087196593893,21.419173143259915,0.10382890806560331
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0001,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,train,1,True,1,12000,24000,1,2,0.0007297609707668037,0,False,0.125,0.5725439049867851,0.29560162216234614,10.093718962075847,9.16616039111388,18.578262680461755,0.09267863162496473
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0002,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,train,1,True,2,24000,36000,2,3,0.0007140927488772508,0,False,0.125,0.5895281286818704,0.29762445632513307,12.632580039920159,11.27583782959265,20.443606926739637,0.1077347861904282
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0003,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,train,1,True,3,36000,48000,3,4,0.0004175132744926852,0,False,0.125,0.5870053513289065,0.29830279660562486,10.450264071856287,9.14080405033798,19.808276633578657,0.09823773684116596
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0004,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,train,1,True,4,48000,60000,4,5,-0.0006814280595059845,0,False,0.125,0.6058943280401508,0.3013018913519627,11.517868962075848,9.959506036446982,22.75603935642238,0.27306878122894734
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0005,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,train,1,True,5,60000,72000,5,6,-0.0011190553715485652,0,False,0.125,0.5865314227896941,0.29258040092564314,12.53593113772455,10.754389693999624,23.00319677961649,0.1815022495538363
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0006,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,train,1,True,6,72000,84000,6,7,-0.0007824762464653975,0,False,0.125,0.5503263446760107,0.28819114291014913,9.419207085828344,9.316851929321302,16.47833602276015,-0.005766997079884348
source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat::w0007,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,source,train,1,True,7,84000,96000,7,8,-0.00016924979104290976,0,False,0.125,0.5961137511551621,0.29542518361851294,12.672782734530939,10.763634549708472,23.48674374021322,0.1610919164708449
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0000,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,train,1,True,0,0,12000,0,1,-0.0005112011196357324,0,False,0.125,0.5304832030211843,0.2700693329487996,11.254317964071856,10.9166004094625,21.604973587080224,0.21106030741389017
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0001,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,train,1,True,1,12000,24000,1,2,-9.52995061959447e-05,0,False,0.125,0.5468561834393936,0.28020360412302064,10.214327045908185,10.086263920294618,17.971628072016728,0.1376613854597043
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0002,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,train,1,True,2,24000,36000,2,3,0.0002230056667914129,0,False,0.125,0.5907666273587685,0.2945556112347111,11.971062974051897,10.353601354604335,20.722451775095585,0.12149091077135651
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0003,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,train,1,True,3,36000,48000,3,4,0.00029654140365102845,0,False,0.125,0.5793338610634107,0.2759546253111748,11.317667664670658,10.003106761350972,25.906352119485895,0.17447293167924413
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0004,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,train,1,True,4,48000,60000,4,5,-0.0001611195743928844,0,False,0.125,0.5320083640314596,0.27144390925875195,10.825083133732536,10.332772836702514,21.444818996261144,0.07960351264449941
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0005,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,train,1,True,5,60000,72000,5,6,0.00013508765281935848,0,False,0.125,0.5324486730994733,0.270006657545753,11.697359780439122,11.6507346028223,19.629570477441217,0.048370332458197045
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0006,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,train,1,True,6,72000,84000,6,7,0.00012107762287923896,0,False,0.125,0.6378112635827239,0.31119985302745895,11.109750698602795,8.72132047585929,20.44323694923394,0.10369695755348622
source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat::w0007,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,source,train,1,True,7,84000,96000,7,8,-8.092145916503183e-06,0,False,0.125,0.5996813004821343,0.28494495239718065,12.014108283433133,10.059805031101563,25.52094259812513,0.15746169979619945
source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0000,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,validation,1,True,0,0,12000,0,1,-7.233439371194805e-07,0,False,0.125,0.6185280611781119,0.29416863578717006,12.899379740518961,10.75061987981561,23.128966163639994,0.10936413211436599
source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0001,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,validation,1,True,1,12000,24000,1,2,-0.00023246412903359158,0,False,0.125,0.5228189058882982,0.2666205539624307,11.27381017964072,10.887587762379267,24.10509333163999,0.08137192346680071
source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0002,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,validation,1,True,2,24000,36000,2,3,0.00031886777382735286,0,False,0.125,0.5184492003521423,0.2639227031167498,11.144268163672654,10.850776089997241,21.04504019530182,0.1373827016849855
source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0003,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,validation,1,True,3,36000,48000,3,4,0.00033450215506487677,0,False,0.125,0.5672832332289037,0.2825384950249224,10.406406586826346,9.514217531215706,21.28062843077029,0.22834196296483936
source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0004,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,validation,1,True,4,48000,60000,4,5,4.134058653526971e-05,0,False,0.125,0.6173978109218785,0.2961723100665114,11.857764471057884,9.66314787477852,23.159436204228022,0.24821833006698474
source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0005,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,validation,1,True,5,60000,72000,5,6,-0.00021016313934630167,0,False,0.125,0.5860990688115737,0.2822894527552672,13.299782335329342,11.357312413916073,27.666415144273074,0.21667393349810912
source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0006,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,validation,1,True,6,72000,84000,6,7,-0.0002099600954341246,0,False,0.125,0.5417860829626212,0.26770414606216597,13.306279740518962,12.286233704348389,25.585585307704577,0.12348188764750238
source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat::w0007,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,source,validation,1,True,7,84000,96000,7,8,-4.1399807676307685e-05,0,False,0.125,0.5401040124698772,0.267414359043976,9.999506586826346,9.626025577612394,20.848851765742136,0.023537781718055734
source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0000,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,test,1,True,0,0,12000,0,1,-0.00038085115810046076,0,False,0.125,0.5340008501744271,0.2604428333471751,11.67827365269461,11.033869360794657,24.051853105467075,0.0838398473568548
source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0001,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,test,1,True,1,12000,24000,1,2,-0.00018031145417497684,0,False,0.125,0.49281940165943905,0.2543123963348026,8.890074650698603,9.120892864140403,19.235470066610397,0.10028620814293329
source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0002,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,test,1,True,2,24000,36000,2,3,1.582050482373994e-06,0,False,0.125,0.5167584760899315,0.2619487406478848,11.413504391217565,11.434295029857967,21.864201507122715,0.15379495621324252
source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0003,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,test,1,True,3,36000,48000,3,4,0.00018117439080173674,0,False,0.125,0.5596172358820689,0.2722442134713601,10.5485373253493,9.783997387497847,20.954755014468162,0.07128954573615154
source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0004,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,test,1,True,4,48000,60000,4,5,2.3172386477052368e-05,0,False,0.125,0.5783844337517478,0.2821920250161053,13.306279740518962,11.50934893123927,26.22531196931718,0.2516900201115364
source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0005,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,test,1,True,5,60000,72000,5,6,-0.0003428481058715852,0,False,0.125,0.5889443273467946,0.2747827262837741,13.270137924151697,11.302362438808519,27.137888766601847,0.22174779276300297
source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0006,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,test,1,True,6,72000,84000,6,7,0.00010219030896540786,0,False,0.125,0.492575104385531,0.25234477184781545,9.018804491017963,9.765873066289197,18.604744478679127,-0.12308552511108106
source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat::w0007,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,source,test,1,True,7,84000,96000,7,8,0.000595891581420498,0,False,0.125,0.583247398206152,0.2796869889277085,11.469138423153693,9.902116776621998,23.5651761773831,0.17025204980768283
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0000,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,test,1,True,0,0,12000,0,1,0.0018832407455921505,0,False,0.125,0.24986249630986002,0.17162932298532713,3.2628344510978042,6.99808195353306,7.270127520075291,-0.04023853466841112
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0001,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,test,1,True,1,12000,24000,1,2,0.000709836440868265,0,False,0.125,0.2453896946294245,0.16738433550241683,2.7245244311377244,5.616911538591946,7.439037530562144,-0.02190824494457089
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0002,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,test,1,True,2,24000,36000,2,3,0.0004891277083333348,0,False,0.125,0.2283011596977532,0.15822541348710578,2.7714681836327344,6.3615285822341106,7.646478473526581,-0.019485143625007736
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0003,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,test,1,True,3,36000,48000,3,4,-0.00030482813331669816,0,False,0.125,0.2253332003740554,0.15734058550950877,3.3565595209580836,7.683127419625955,8.009921102810065,-0.04191407951973816
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0004,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,test,1,True,4,48000,60000,4,5,-0.001328832727461741,0,False,0.125,0.2449667361811533,0.1665359530542709,3.2318093413173656,7.232912952128882,8.095659544762283,-0.04800806954694894
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0005,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,test,1,True,5,60000,72000,5,6,-0.0009160579902694592,0,False,0.125,0.25297475672323105,0.16927694044373087,3.4051276247504987,6.813595839508886,8.456312117476484,-0.02392222360971088
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0006,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,test,1,True,6,72000,84000,6,7,-0.0005213676975216215,0,False,0.125,0.230770708284613,0.15766802528969837,3.133698522954092,7.384312038177621,8.80269329572515,-0.0725521347786099
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat::w0007,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,source,test,1,True,7,84000,96000,7,8,-1.111834622421602e-05,0,False,0.125,0.22379037545594047,0.15379558474637392,3.0131716566866267,6.889640947501003,8.812757295980768,-0.02090244179005712
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0000,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,test,1,True,0,0,12000,0,1,-0.00019625040128077323,0,False,0.125,0.24963772268164566,0.17237837000989853,2.9283805189620757,5.90995116859675,6.886028578619371,-0.02293726295338621
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0001,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,test,1,True,1,12000,24000,1,2,0.0001195505634564199,0,False,0.125,0.23473583689123104,0.16286303245389552,2.6239770858283435,5.656516837539476,7.118605516053865,-0.058303801961422486
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0002,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,test,1,True,2,24000,36000,2,3,-5.536499875249548e-05,0,False,0.125,0.22639983751934353,0.1572536338040752,3.2904484231536926,7.2814723145637394,8.137122804869394,-0.0386433786026489
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0003,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,test,1,True,3,36000,48000,3,4,-0.00021066651904524331,0,False,0.125,0.23464470590668726,0.16079872651451763,3.8321695808383227,8.710172730831289,8.93587007662192,-0.05978509740640541
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0004,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,test,1,True,4,48000,60000,4,5,-0.0002644054744677319,0,False,0.125,0.24364149436242416,0.164958396414216,3.1580637924151698,6.57970401196446,7.982871869001823,-0.03187784279889477
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0005,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,test,1,True,5,60000,72000,5,6,0.00018503899326347247,0,False,0.125,0.22668813120488837,0.15426608285991905,2.8421274650698605,6.284687389374899,8.292252839204307,-0.05134100048180557
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0006,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,test,1,True,6,72000,84000,6,7,0.00025607729000332697,0,False,0.125,0.22113253727174118,0.1542914680460235,3.2191394011976047,7.934792626866342,8.565227730796325,-0.08422473284902264
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat::w0007,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,source,test,1,True,7,84000,96000,7,8,0.00016602054682301963,0,False,0.125,0.23779258476519277,0.16522703754261478,3.41487373253493,7.396935946512909,8.016496789716298,-0.04378722532424651
source/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat::w0000,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,source/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,source,test,1,True,0,0,12000,0,1,0.0004548369756320719,0,False,0.125,0.2774245884786317,0.18283241694550564,3.692150499001996,6.880907801928358,8.553092091533363,-0.02501707665969421
